证监会行业门类代码_Csrciccd1,证监会行业门类名称_Csrcicnm1,日期_Date,月交易天数_Montrds,行业月收益率_等权_Mreteq,
"A","农、林、牧、渔业",2014-12-31,"23","-0.0852"
"A","农、林、牧、渔业",2015-01-30,"20","0.0838"
"A","农、林、牧、渔业",2015-02-27,"15","0.0149"
"A","农、林、牧、渔业",2015-03-31,"22","0.2128"
"A","农、林、牧、渔业",2015-04-30,"21","0.1359"
"A","农、林、牧、渔业",2015-05-29,"20","0.2606"
"A","农、林、牧、渔业",2015-06-30,"21","-0.0447"
"A","农、林、牧、渔业",2015-07-31,"23","-0.1763"
"A","农、林、牧、渔业",2015-08-31,"21","-0.1329"
"A","农、林、牧、渔业",2015-09-30,"20","-0.0433"
"A","农、林、牧、渔业",2015-10-30,"17","0.2245"
"A","农、林、牧、渔业",2015-11-30,"21","0.1134"
"A","农、林、牧、渔业",2015-12-31,"23","0.0729"
"A","农、林、牧、渔业",2016-01-29,"20","-0.2773"
"A","农、林、牧、渔业",2016-02-29,"16","0.0083"
"A","农、林、牧、渔业",2016-03-31,"23","0.1758"
"A","农、林、牧、渔业",2016-04-29,"20","-0.0274"
"A","农、林、牧、渔业",2016-05-31,"21","-0.0124"
"A","农、林、牧、渔业",2016-06-30,"20","0.0182"
"A","农、林、牧、渔业",2016-07-29,"21","0.0145"
"A","农、林、牧、渔业",2016-08-31,"23","0.0500"
"A","农、林、牧、渔业",2016-09-30,"20","-0.0237"
"A","农、林、牧、渔业",2016-10-31,"16","0.0462"
"A","农、林、牧、渔业",2016-11-30,"22","0.1649"
"A","农、林、牧、渔业",2016-12-30,"22","-0.0241"
"A","农、林、牧、渔业",2017-01-26,"18","-0.0378"
"A","农、林、牧、渔业",2017-02-28,"18","0.0236"
"A","农、林、牧、渔业",2017-03-31,"23","-0.0454"
"A","农、林、牧、渔业",2017-04-28,"18","-0.0971"
"A","农、林、牧、渔业",2017-05-31,"20","-0.1165"
"A","农、林、牧、渔业",2017-06-30,"22","0.0487"
"A","农、林、牧、渔业",2017-07-31,"21","0.0367"
"A","农、林、牧、渔业",2017-08-31,"23","0.0264"
"A","农、林、牧、渔业",2017-09-29,"21","-0.0016"
"A","农、林、牧、渔业",2017-10-31,"17","0.0075"
"A","农、林、牧、渔业",2017-11-30,"22","-0.0855"
"A","农、林、牧、渔业",2017-12-29,"21","-0.0178"
"A","农、林、牧、渔业",2018-01-31,"22","-0.0337"
"A","农、林、牧、渔业",2018-02-28,"15","-0.0620"
"A","农、林、牧、渔业",2018-03-30,"22","0.0330"
"A","农、林、牧、渔业",2018-04-27,"18","-0.0550"
"A","农、林、牧、渔业",2018-05-31,"22","0.0614"
"A","农、林、牧、渔业",2018-06-29,"20","-0.1323"
"A","农、林、牧、渔业",2018-07-31,"22","0.0322"
"A","农、林、牧、渔业",2018-08-31,"23","-0.0616"
"A","农、林、牧、渔业",2018-09-28,"19","-0.0307"
"A","农、林、牧、渔业",2018-10-31,"18","-0.0896"
"A","农、林、牧、渔业",2018-11-30,"22","0.0725"
"A","农、林、牧、渔业",2018-12-28,"20","-0.0499"
"A","农、林、牧、渔业",2019-01-31,"22","0.0160"
"A","农、林、牧、渔业",2019-02-28,"15","0.2587"
"A","农、林、牧、渔业",2019-03-29,"21","0.1004"
"A","农、林、牧、渔业",2019-04-30,"21","-0.0045"
"A","农、林、牧、渔业",2019-05-31,"20","0.0713"
"A","农、林、牧、渔业",2019-06-28,"19","-0.0526"
"A","农、林、牧、渔业",2019-07-31,"23","-0.0199"
"A","农、林、牧、渔业",2019-08-30,"22","-0.0189"
"A","农、林、牧、渔业",2019-09-30,"20","-0.0642"
"A","农、林、牧、渔业",2019-10-31,"18","0.0402"
"A","农、林、牧、渔业",2019-11-29,"21","-0.0385"
"A","农、林、牧、渔业",2019-12-31,"22","0.0512"
"A","农、林、牧、渔业",2020-01-23,"16","-0.0345"
"A","农、林、牧、渔业",2020-02-28,"20","-0.0116"
"A","农、林、牧、渔业",2020-03-31,"22","0.1479"
"A","农、林、牧、渔业",2020-04-30,"21","-0.0403"
"A","农、林、牧、渔业",2020-05-29,"18","0.0567"
"A","农、林、牧、渔业",2020-06-30,"20","-0.0011"
"A","农、林、牧、渔业",2020-07-31,"23","0.1892"
"A","农、林、牧、渔业",2020-08-31,"21","0.1004"
"A","农、林、牧、渔业",2020-09-30,"22","-0.1265"
"A","农、林、牧、渔业",2020-10-30,"16","-0.0519"
"A","农、林、牧、渔业",2020-11-30,"21","0.0655"
"A","农、林、牧、渔业",2020-12-31,"23","0.0635"
"A","农、林、牧、渔业",2021-01-29,"20","-0.1138"
"A","农、林、牧、渔业",2021-02-26,"15","0.0607"
"A","农、林、牧、渔业",2021-03-31,"23","-0.0147"
"A","农、林、牧、渔业",2021-04-30,"21","-0.0689"
"A","农、林、牧、渔业",2021-05-31,"18","0.0594"
"A","农、林、牧、渔业",2021-06-30,"21","0.0009"
"A","农、林、牧、渔业",2021-07-30,"22","-0.0385"
"A","农、林、牧、渔业",2021-08-31,"22","0.0311"
"A","农、林、牧、渔业",2021-09-30,"20","0.0664"
"A","农、林、牧、渔业",2021-10-29,"16","-0.0106"
"A","农、林、牧、渔业",2021-11-30,"22","0.0194"
"A","农、林、牧、渔业",2021-12-31,"23","0.0786"
"B","采矿业",2010-01-29,"20","-0.1339"
"B","采矿业",2010-02-26,"15","0.0165"
"B","采矿业",2010-03-31,"23","0.0293"
"B","采矿业",2010-04-30,"21","-0.0010"
"B","采矿业",2010-05-31,"20","-0.1017"
"B","采矿业",2010-06-30,"19","-0.1309"
"B","采矿业",2010-07-30,"22","0.1512"
"B","采矿业",2010-08-31,"22","0.0681"
"B","采矿业",2010-09-30,"19","0.0692"
"B","采矿业",2010-10-29,"16","0.3090"
"B","采矿业",2010-11-30,"22","-0.0824"
"B","采矿业",2010-12-31,"23","0.0840"
"B","采矿业",2011-01-31,"20","-0.0816"
"B","采矿业",2011-02-28,"15","0.0812"
"B","采矿业",2011-03-31,"23","0.0108"
"B","采矿业",2011-04-29,"19","-0.0358"
"B","采矿业",2011-05-31,"21","-0.0773"
"B","采矿业",2011-06-30,"21","0.0454"
"B","采矿业",2011-07-29,"21","0.0208"
"B","采矿业",2011-08-31,"23","-0.0375"
"B","采矿业",2011-09-30,"21","-0.0841"
"B","采矿业",2011-10-31,"16","0.0054"
"B","采矿业",2011-11-30,"22","-0.0715"
"B","采矿业",2011-12-30,"22","-0.1365"
"B","采矿业",2012-01-31,"15","0.1104"
"B","采矿业",2012-02-29,"21","0.0945"
"B","采矿业",2012-03-30,"22","-0.0910"
"B","采矿业",2012-04-27,"17","0.0842"
"B","采矿业",2012-05-31,"22","0.0237"
"B","采矿业",2012-06-29,"20","-0.0985"
"B","采矿业",2012-07-31,"22","-0.0500"
"B","采矿业",2012-08-31,"23","-0.0185"
"B","采矿业",2012-09-28,"20","0.0693"
"B","采矿业",2012-10-31,"18","-0.0519"
"B","采矿业",2012-11-30,"22","-0.1168"
"B","采矿业",2012-12-31,"21","0.1845"
"B","采矿业",2013-01-31,"20","0.0627"
"B","采矿业",2013-02-28,"15","-0.0268"
"B","采矿业",2013-03-29,"21","-0.0819"
"B","采矿业",2013-04-26,"18","-0.0644"
"B","采矿业",2013-05-31,"22","0.0785"
"B","采矿业",2013-06-28,"17","-0.2214"
"B","采矿业",2013-07-31,"23","0.0201"
"B","采矿业",2013-08-30,"22","0.0833"
"B","采矿业",2013-09-30,"19","0.0164"
"B","采矿业",2013-10-31,"18","-0.0129"
"B","采矿业",2013-11-29,"21","0.0408"
"B","采矿业",2013-12-31,"22","-0.0839"
"B","采矿业",2014-01-30,"21","-0.0479"
"B","采矿业",2014-02-28,"16","0.0063"
"B","采矿业",2014-03-31,"21","-0.0445"
"B","采矿业",2014-04-30,"21","-0.0115"
"B","采矿业",2014-05-30,"20","0.0406"
"B","采矿业",2014-06-30,"20","0.0399"
"B","采矿业",2014-07-31,"23","0.1675"
"B","采矿业",2014-08-29,"21","0.0084"
"B","采矿业",2014-09-30,"21","0.1044"
"B","采矿业",2014-10-31,"18","-0.0223"
"B","采矿业",2014-11-28,"20","0.0543"
"B","采矿业",2014-12-31,"23","0.0284"
"B","采矿业",2015-01-30,"20","0.0155"
"B","采矿业",2015-02-27,"15","0.0461"
"B","采矿业",2015-03-31,"22","0.1694"
"B","采矿业",2015-04-30,"21","0.1898"
"B","采矿业",2015-05-29,"20","0.0894"
"B","采矿业",2015-06-30,"21","-0.0417"
"B","采矿业",2015-07-31,"23","-0.2551"
"B","采矿业",2015-08-31,"21","-0.1375"
"B","采矿业",2015-09-30,"20","-0.0775"
"B","采矿业",2015-10-30,"17","0.1608"
"B","采矿业",2015-11-30,"21","0.0366"
"B","采矿业",2015-12-31,"23","0.0397"
"B","采矿业",2016-01-29,"20","-0.2182"
"B","采矿业",2016-02-29,"16","0.0508"
"B","采矿业",2016-03-31,"23","0.1107"
"B","采矿业",2016-04-29,"20","0.0437"
"B","采矿业",2016-05-31,"21","-0.0586"
"B","采矿业",2016-06-30,"20","0.0433"
"B","采矿业",2016-07-29,"21","0.0462"
"B","采矿业",2016-08-31,"23","0.0377"
"B","采矿业",2016-09-30,"20","-0.0122"
"B","采矿业",2016-10-31,"16","0.0581"
"B","采矿业",2016-11-30,"22","0.0225"
"B","采矿业",2016-12-30,"22","-0.0501"
"B","采矿业",2017-01-26,"18","0.0075"
"B","采矿业",2017-02-28,"18","0.0400"
"B","采矿业",2017-03-31,"23","-0.0362"
"B","采矿业",2017-04-28,"18","-0.0717"
"B","采矿业",2017-05-31,"20","-0.0592"
"B","采矿业",2017-06-30,"22","0.0464"
"B","采矿业",2017-07-31,"21","0.1197"
"B","采矿业",2017-08-31,"23","0.0259"
"B","采矿业",2017-09-29,"21","-0.0065"
"B","采矿业",2017-10-31,"17","-0.0729"
"B","采矿业",2017-11-30,"22","-0.0368"
"B","采矿业",2017-12-29,"21","0.0038"
"B","采矿业",2018-01-31,"22","0.0138"
"B","采矿业",2018-02-28,"15","-0.0776"
"B","采矿业",2018-03-30,"22","-0.0271"
"B","采矿业",2018-04-27,"18","-0.0544"
"B","采矿业",2018-05-31,"22","-0.0078"
"B","采矿业",2018-06-29,"20","-0.0822"
"B","采矿业",2018-07-31,"22","0.0035"
"B","采矿业",2018-08-31,"23","-0.0527"
"B","采矿业",2018-09-28,"19","0.0352"
"B","采矿业",2018-10-31,"18","-0.0612"
"B","采矿业",2018-11-30,"22","-0.0126"
"B","采矿业",2018-12-28,"20","-0.0513"
"B","采矿业",2019-01-31,"22","-0.0102"
"B","采矿业",2019-02-28,"15","0.1843"
"B","采矿业",2019-03-29,"21","0.0429"
"B","采矿业",2019-04-30,"21","-0.0015"
"B","采矿业",2019-05-31,"20","-0.0245"
"B","采矿业",2019-06-28,"19","0.0210"
"B","采矿业",2019-07-31,"23","-0.0310"
"B","采矿业",2019-08-30,"22","-0.0230"
"B","采矿业",2019-09-30,"20","-0.0278"
"B","采矿业",2019-10-31,"18","-0.0278"
"B","采矿业",2019-11-29,"21","0.0030"
"B","采矿业",2019-12-31,"22","0.0757"
"B","采矿业",2020-01-23,"16","-0.0310"
"B","采矿业",2020-02-28,"20","-0.0539"
"B","采矿业",2020-03-31,"22","-0.0469"
"B","采矿业",2020-04-30,"21","-0.0079"
"B","采矿业",2020-05-29,"18","0.0139"
"B","采矿业",2020-06-30,"20","0.0413"
"B","采矿业",2020-07-31,"23","0.1836"
"B","采矿业",2020-08-31,"21","0.0014"
"B","采矿业",2020-09-30,"22","-0.0610"
"B","采矿业",2020-10-30,"16","-0.0229"
"B","采矿业",2020-11-30,"21","0.1325"
"B","采矿业",2020-12-31,"23","0.0223"
"B","采矿业",2021-01-29,"20","-0.1085"
"B","采矿业",2021-02-26,"15","0.0772"
"B","采矿业",2021-03-31,"23","0.0227"
"B","采矿业",2021-04-30,"21","0.0038"
"B","采矿业",2021-05-31,"18","0.0920"
"B","采矿业",2021-06-30,"21","0.0189"
"B","采矿业",2021-07-30,"22","0.0855"
"B","采矿业",2021-08-31,"22","0.2387"
"B","采矿业",2021-09-30,"20","0.0184"
"B","采矿业",2021-10-29,"16","-0.0947"
"B","采矿业",2021-11-30,"22","-0.0194"
"B","采矿业",2021-12-31,"23","0.0431"
"C","制造业",2010-01-29,"20","-0.0317"
"C","制造业",2010-02-26,"15","0.0586"
"C","制造业",2010-03-31,"23","0.0483"
"C","制造业",2010-04-30,"21","-0.0620"
"C","制造业",2010-05-31,"20","-0.0761"
"C","制造业",2010-06-30,"19","-0.0931"
"C","制造业",2010-07-30,"22","0.1504"
"C","制造业",2010-08-31,"22","0.1044"
"C","制造业",2010-09-30,"19","0.0184"
"C","制造业",2010-10-29,"16","0.0945"
"C","制造业",2010-11-30,"22","0.0301"
"C","制造业",2010-12-31,"23","-0.0207"
"C","制造业",2011-01-31,"20","-0.0545"
"C","制造业",2011-02-28,"15","0.0996"
"C","制造业",2011-03-31,"23","-0.0138"
"C","制造业",2011-04-29,"19","-0.0461"
"C","制造业",2011-05-31,"21","-0.0751"
"C","制造业",2011-06-30,"21","0.0376"
"C","制造业",2011-07-29,"21","0.0305"
"C","制造业",2011-08-31,"23","-0.0263"
"C","制造业",2011-09-30,"21","-0.1194"
"C","制造业",2011-10-31,"16","0.0359"
"C","制造业",2011-11-30,"22","-0.0392"
"C","制造业",2011-12-30,"22","-0.1628"
"C","制造业",2012-01-31,"15","-0.0090"
"C","制造业",2012-02-29,"21","0.1348"
"C","制造业",2012-03-30,"22","-0.0752"
"C","制造业",2012-04-27,"17","0.0580"
"C","制造业",2012-05-31,"22","0.0258"
"C","制造业",2012-06-29,"20","-0.0575"
"C","制造业",2012-07-31,"22","-0.1062"
"C","制造业",2012-08-31,"23","0.0342"
"C","制造业",2012-09-28,"20","0.0097"
"C","制造业",2012-10-31,"18","0.0039"
"C","制造业",2012-11-30,"22","-0.1146"
"C","制造业",2012-12-31,"21","0.1672"
"C","制造业",2013-01-31,"20","0.0743"
"C","制造业",2013-02-28,"15","0.0503"
"C","制造业",2013-03-29,"21","-0.0300"
"C","制造业",2013-04-26,"18","-0.0316"
"C","制造业",2013-05-31,"22","0.1480"
"C","制造业",2013-06-28,"17","-0.1591"
"C","制造业",2013-07-31,"23","0.0729"
"C","制造业",2013-08-30,"22","0.0700"
"C","制造业",2013-09-30,"19","0.0533"
"C","制造业",2013-10-31,"18","-0.0217"
"C","制造业",2013-11-29,"21","0.0987"
"C","制造业",2013-12-31,"22","-0.0205"
"C","制造业",2014-01-30,"21","0.0260"
"C","制造业",2014-02-28,"16","0.0424"
"C","制造业",2014-03-31,"21","-0.0301"
"C","制造业",2014-04-30,"21","-0.0131"
"C","制造业",2014-05-30,"20","0.0330"
"C","制造业",2014-06-30,"20","0.0578"
"C","制造业",2014-07-31,"23","0.0761"
"C","制造业",2014-08-29,"21","0.0665"
"C","制造业",2014-09-30,"21","0.1422"
"C","制造业",2014-10-31,"18","0.0167"
"C","制造业",2014-11-28,"20","0.0441"
"C","制造业",2014-12-31,"23","-0.0597"
"C","制造业",2015-01-30,"20","0.0819"
"C","制造业",2015-02-27,"15","0.0726"
"C","制造业",2015-03-31,"22","0.2285"
"C","制造业",2015-04-30,"21","0.1849"
"C","制造业",2015-05-29,"20","0.3149"
"C","制造业",2015-06-30,"21","-0.1089"
"C","制造业",2015-07-31,"23","-0.1740"
"C","制造业",2015-08-31,"21","-0.1444"
"C","制造业",2015-09-30,"20","-0.0386"
"C","制造业",2015-10-30,"17","0.2286"
"C","制造业",2015-11-30,"21","0.1364"
"C","制造业",2015-12-31,"23","0.0781"
"C","制造业",2016-01-29,"20","-0.2941"
"C","制造业",2016-02-29,"16","-0.0200"
"C","制造业",2016-03-31,"23","0.1972"
"C","制造业",2016-04-29,"20","0.0018"
"C","制造业",2016-05-31,"21","-0.0081"
"C","制造业",2016-06-30,"20","0.3331"
"C","制造业",2016-07-29,"21","-0.0117"
"C","制造业",2016-08-31,"23","0.0460"
"C","制造业",2016-09-30,"20","-0.0050"
"C","制造业",2016-10-31,"16","0.0405"
"C","制造业",2016-11-30,"22","0.0312"
"C","制造业",2016-12-30,"22","-0.0450"
"C","制造业",2017-01-26,"18","-0.0302"
"C","制造业",2017-02-28,"18","0.0426"
"C","制造业",2017-03-31,"23","-0.0159"
"C","制造业",2017-04-28,"18","-0.0659"
"C","制造业",2017-05-31,"20","-0.0796"
"C","制造业",2017-06-30,"22","0.0442"
"C","制造业",2017-07-31,"21","-0.0067"
"C","制造业",2017-08-31,"23","0.0432"
"C","制造业",2017-09-29,"21","0.0253"
"C","制造业",2017-10-31,"17","-0.0158"
"C","制造业",2017-11-30,"22","-0.0663"
"C","制造业",2017-12-29,"21","-0.0175"
"C","制造业",2018-01-31,"22","-0.0420"
"C","制造业",2018-02-28,"15","-0.0475"
"C","制造业",2018-03-30,"22","0.0564"
"C","制造业",2018-04-27,"18","-0.0422"
"C","制造业",2018-05-31,"22","-0.0025"
"C","制造业",2018-06-29,"20","-0.1042"
"C","制造业",2018-07-31,"22","-0.0004"
"C","制造业",2018-08-31,"23","-0.0872"
"C","制造业",2018-09-28,"19","-0.0101"
"C","制造业",2018-10-31,"18","-0.0971"
"C","制造业",2018-11-30,"22","0.0531"
"C","制造业",2018-12-28,"20","-0.0394"
"C","制造业",2019-01-31,"22","-0.0199"
"C","制造业",2019-02-28,"15","0.2199"
"C","制造业",2019-03-29,"21","0.1046"
"C","制造业",2019-04-30,"21","-0.0383"
"C","制造业",2019-05-31,"20","-0.0449"
"C","制造业",2019-06-28,"19","0.0016"
"C","制造业",2019-07-31,"23","-0.0103"
"C","制造业",2019-08-30,"22","-0.0078"
"C","制造业",2019-09-30,"20","0.0188"
"C","制造业",2019-10-31,"18","-0.0087"
"C","制造业",2019-11-29,"21","-0.0172"
"C","制造业",2019-12-31,"22","0.0881"
"C","制造业",2020-01-23,"16","0.0128"
"C","制造业",2020-02-28,"20","0.0089"
"C","制造业",2020-03-31,"22","-0.0405"
"C","制造业",2020-04-30,"21","0.0246"
"C","制造业",2020-05-29,"18","0.0224"
"C","制造业",2020-06-30,"20","0.0752"
"C","制造业",2020-07-31,"23","0.1405"
"C","制造业",2020-08-31,"21","0.0409"
"C","制造业",2020-09-30,"22","-0.0644"
"C","制造业",2020-10-30,"16","0.0150"
"C","制造业",2020-11-30,"21","0.0320"
"C","制造业",2020-12-31,"23","-0.0243"
"C","制造业",2021-01-29,"20","-0.0573"
"C","制造业",2021-02-26,"15","0.0307"
"C","制造业",2021-03-31,"23","0.0143"
"C","制造业",2021-04-30,"21","0.0187"
"C","制造业",2021-05-31,"18","0.0601"
"C","制造业",2021-06-30,"21","0.0420"
"C","制造业",2021-07-30,"22","0.0218"
"C","制造业",2021-08-31,"22","0.0728"
"C","制造业",2021-09-30,"20","-0.0204"
"C","制造业",2021-10-29,"16","-0.0087"
"C","制造业",2021-11-30,"22","0.1239"
"C","制造业",2021-12-31,"23","0.0214"
"D","电力、热力、燃气及水生产和供应业",2010-01-29,"20","-0.0494"
"D","电力、热力、燃气及水生产和供应业",2010-02-26,"15","0.0681"
"D","电力、热力、燃气及水生产和供应业",2010-03-31,"23","0.0228"
"D","电力、热力、燃气及水生产和供应业",2010-04-30,"21","-0.0759"
"D","电力、热力、燃气及水生产和供应业",2010-05-31,"20","-0.1008"
"D","电力、热力、燃气及水生产和供应业",2010-06-30,"19","-0.0861"
"D","电力、热力、燃气及水生产和供应业",2010-07-30,"22","0.1341"
"D","电力、热力、燃气及水生产和供应业",2010-08-31,"22","0.0478"
"D","电力、热力、燃气及水生产和供应业",2010-09-30,"19","0.0263"
"D","电力、热力、燃气及水生产和供应业",2010-10-29,"16","0.0872"
"D","电力、热力、燃气及水生产和供应业",2010-11-30,"22","-0.0035"
"D","电力、热力、燃气及水生产和供应业",2010-12-31,"23","-0.0187"
"D","电力、热力、燃气及水生产和供应业",2011-01-31,"20","-0.0169"
"D","电力、热力、燃气及水生产和供应业",2011-02-28,"15","0.0796"
"D","电力、热力、燃气及水生产和供应业",2011-03-31,"23","0.0053"
"D","电力、热力、燃气及水生产和供应业",2011-04-29,"19","0.0340"
"D","电力、热力、燃气及水生产和供应业",2011-05-31,"21","-0.0641"
"D","电力、热力、燃气及水生产和供应业",2011-06-30,"21","-0.0067"
"D","电力、热力、燃气及水生产和供应业",2011-07-29,"21","0.0016"
"D","电力、热力、燃气及水生产和供应业",2011-08-31,"23","-0.0486"
"D","电力、热力、燃气及水生产和供应业",2011-09-30,"21","-0.1060"
"D","电力、热力、燃气及水生产和供应业",2011-10-31,"16","0.0378"
"D","电力、热力、燃气及水生产和供应业",2011-11-30,"22","-0.0073"
"D","电力、热力、燃气及水生产和供应业",2011-12-30,"22","-0.1467"
"D","电力、热力、燃气及水生产和供应业",2012-01-31,"15","0.0100"
"D","电力、热力、燃气及水生产和供应业",2012-02-29,"21","0.0999"
"D","电力、热力、燃气及水生产和供应业",2012-03-30,"22","-0.0776"
"D","电力、热力、燃气及水生产和供应业",2012-04-27,"17","0.0765"
"D","电力、热力、燃气及水生产和供应业",2012-05-31,"22","0.0133"
"D","电力、热力、燃气及水生产和供应业",2012-06-29,"20","-0.0063"
"D","电力、热力、燃气及水生产和供应业",2012-07-31,"22","-0.0841"
"D","电力、热力、燃气及水生产和供应业",2012-08-31,"23","0.0041"
"D","电力、热力、燃气及水生产和供应业",2012-09-28,"20","-0.0187"
"D","电力、热力、燃气及水生产和供应业",2012-10-31,"18","0.0175"
"D","电力、热力、燃气及水生产和供应业",2012-11-30,"22","-0.0677"
"D","电力、热力、燃气及水生产和供应业",2012-12-31,"21","0.1398"
"D","电力、热力、燃气及水生产和供应业",2013-01-31,"20","0.0732"
"D","电力、热力、燃气及水生产和供应业",2013-02-28,"15","0.0334"
"D","电力、热力、燃气及水生产和供应业",2013-03-29,"21","0.0048"
"D","电力、热力、燃气及水生产和供应业",2013-04-26,"18","-0.0464"
"D","电力、热力、燃气及水生产和供应业",2013-05-31,"22","0.1105"
"D","电力、热力、燃气及水生产和供应业",2013-06-28,"17","-0.1381"
"D","电力、热力、燃气及水生产和供应业",2013-07-31,"23","0.0145"
"D","电力、热力、燃气及水生产和供应业",2013-08-30,"22","0.0486"
"D","电力、热力、燃气及水生产和供应业",2013-09-30,"19","0.0151"
"D","电力、热力、燃气及水生产和供应业",2013-10-31,"18","0.0531"
"D","电力、热力、燃气及水生产和供应业",2013-11-29,"21","0.0077"
"D","电力、热力、燃气及水生产和供应业",2013-12-31,"22","-0.0313"
"D","电力、热力、燃气及水生产和供应业",2014-01-30,"21","-0.0354"
"D","电力、热力、燃气及水生产和供应业",2014-02-28,"16","0.0356"
"D","电力、热力、燃气及水生产和供应业",2014-03-31,"21","-0.0117"
"D","电力、热力、燃气及水生产和供应业",2014-04-30,"21","-0.0146"
"D","电力、热力、燃气及水生产和供应业",2014-05-30,"20","0.0074"
"D","电力、热力、燃气及水生产和供应业",2014-06-30,"20","0.0136"
"D","电力、热力、燃气及水生产和供应业",2014-07-31,"23","0.0887"
"D","电力、热力、燃气及水生产和供应业",2014-08-29,"21","0.0619"
"D","电力、热力、燃气及水生产和供应业",2014-09-30,"21","0.1545"
"D","电力、热力、燃气及水生产和供应业",2014-10-31,"18","0.0325"
"D","电力、热力、燃气及水生产和供应业",2014-11-28,"20","0.0901"
"D","电力、热力、燃气及水生产和供应业",2014-12-31,"23","0.1039"
"D","电力、热力、燃气及水生产和供应业",2015-01-30,"20","0.0165"
"D","电力、热力、燃气及水生产和供应业",2015-02-27,"15","0.0407"
"D","电力、热力、燃气及水生产和供应业",2015-03-31,"22","0.1691"
"D","电力、热力、燃气及水生产和供应业",2015-04-30,"21","0.2081"
"D","电力、热力、燃气及水生产和供应业",2015-05-29,"20","0.1639"
"D","电力、热力、燃气及水生产和供应业",2015-06-30,"21","-0.0166"
"D","电力、热力、燃气及水生产和供应业",2015-07-31,"23","-0.2044"
"D","电力、热力、燃气及水生产和供应业",2015-08-31,"21","-0.0906"
